City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
286,Yumen,CN,2021-10-12 17:41:14,40.2833,97.2,45.07,27,83,4.88
287,Tabou,CI,2021-10-12 17:41:14,4.423,-7.3528,78.57,86,67,6.8
288,Berlevag,NO,2021-10-12 17:41:15,70.8578,29.0864,42.8,87,75,20.71
289,Vestmannaeyjar,IS,2021-10-12 17:41:15,63.4427,-20.2734,47.39,100,90,20.71
290,Aksu,CN,2021-10-12 17:41:15,41.1231,80.2644,50.86,29,0,5.19
291,Khatanga,RU,2021-10-12 17:41:16,71.9667,102.5,13.3,95,100,6.53
292,Basse,DE,2021-10-12 17:41:16,52.5518,9.5069,51.08,87,75,8.05
293,Indianola,US,2021-10-12 17:41:16,41.3581,-93.5574,70.29,63,18,4.99
294,Billings,US,2021-10-12 17:39:59,45.7833,-108.5007,34.5,94,90,12.66
295,Skagen,DK,2021-10-12 17:41:17,57.7209,10.5839,51.1,56,20,11.81
296,Draguseni,RO,2021-10-12 17:41:17,45.9667,27.75,46.92,68,100,12.24
297,Yar-Sale,RU,2021-10-12 17:41:18,66.8333,70.8333,30.24,79,100,14.47
298,Kruisfontein,ZA,2021-10-12 17:41:18,-34.0033,24.7314,59.88,83,98,1.74
299,Bolshaya Izhora,RU,2021-10-12 17:41:18,59.938,29.5772,47.08,64,93,10.78
300,Lorengau,PG,2021-10-12 17:41:19,-2.0226,147.2712,82.35,77,14,7.2
301,Keuruu,FI,2021-10-12 17:41:19,62.2667,24.7,48.94,85,91,2.15
302,Lucapa,AO,2021-10-12 17:41:19,-8.4192,20.7447,70.57,81,59,6.76
303,Marshall,US,2021-10-12 17:37:21,34.3834,-86.3333,79.57,69,75,1.01
304,Sola,VU,2021-10-12 17:41:20,-13.8833,167.55,79.56,80,61,9.98
305,Calbuco,CL,2021-10-12 17:41:20,-41.768,-73.1273,65.41,75,5,8.01
306,Brae,GB,2021-10-12 17:41:20,60.3964,-1.353,46.31,75,98,8.43
307,Mayumba,GA,2021-10-12 17:41:21,-3.432,10.6554,77.74,87,64,6.38
308,Pingdingshan,CN,2021-10-12 17:41:21,33.7385,113.3012,57.02,65,3,5.97
309,Bagua Grande,PE,2021-10-12 17:41:21,-5.7561,-78.4411,92.77,44,75,5.82
310,Sinnamary,GF,2021-10-12 17:41:21,5.3833,-52.95,86.4,66,92,11.16
311,Big Bend,SZ,2021-10-12 17:41:22,-26.8167,31.9333,80.69,41,30,2.3
312,Srednekolymsk,RU,2021-10-12 17:41:22,67.45,153.6833,12.79,91,100,2.17
313,Wicklow,IE,2021-10-12 17:41:22,53.0,-6.4167,51.94,88,87,3.56
314,Mlonggo,ID,2021-10-12 17:41:23,-6.5333,110.7,78.51,69,71,8.43
315,Port Macquarie,AU,2021-10-12 17:41:23,-31.4333,152.9167,60.69,94,75,8.05
316,Yekaterinogradskaya,RU,2021-10-12 17:41:23,43.7635,44.2317,54.77,92,84,7.52
317,Tupa,BR,2021-10-12 17:36:48,-21.9347,-50.5136,83.35,38,36,5.17
318,Tucupita,VE,2021-10-12 17:41:24,9.0622,-62.051,94.32,43,96,5.7
319,Leninskoye,KZ,2021-10-12 17:41:24,41.7589,69.3864,51.73,39,0,2.68
320,Filadelfia,US,2021-10-12 17:39:19,39.9523,-75.1638,70.32,83,90,3.0
321,Redding,US,2021-10-12 17:39:41,40.5865,-122.3917,58.93,27,1,4.0
322,Klaksvik,FO,2021-10-12 17:41:25,62.2266,-6.589,45.52,79,100,12.21
323,Almaznyy,RU,2021-10-12 17:41:25,48.0448,40.045,55.54,69,89,10.22
324,Rawson,AR,2021-10-12 17:39:20,-43.3002,-65.1023,72.43,31,100,17.09
325,Kiunga,PG,2021-10-12 17:41:25,-6.1219,141.2906,73.87,97,89,2.48
326,Necochea,AR,2021-10-12 17:41:26,-38.5473,-58.7368,63.03,78,67,13.6
327,Belinskiy,RU,2021-10-12 17:41:26,52.9647,43.4165,50.31,45,89,11.9
328,Ambulu,ID,2021-10-12 17:41:26,-8.345,113.6058,72.55,90,97,2.84
329,San Cristobal,VE,2021-10-12 17:39:09,7.7669,-72.225,79.52,63,90,8.25
330,Sobolevo,RU,2021-10-12 17:41:27,54.4299,31.8996,44.85,73,100,5.91
331,Novyy Urgal,RU,2021-10-12 17:41:27,51.0736,132.5642,39.69,88,95,4.92
332,Arlit,NE,2021-10-12 17:41:27,18.7369,7.3853,92.53,7,22,8.37
333,Port Keats,AU,2021-10-12 17:41:28,-14.25,129.55,82.44,74,99,8.14
334,Kununurra,AU,2021-10-12 17:41:28,-15.7667,128.7333,76.98,88,45,6.91
335,Mehamn,NO,2021-10-12 17:41:28,71.0357,27.8492,42.75,81,75,14.97
336,Ullal,IN,2021-10-12 17:41:28,12.8,74.85,76.15,100,90,4.61
337,Beringovskiy,RU,2021-10-12 17:41:29,63.05,179.3167,17.46,88,53,13.87
338,Cabra,ES,2021-10-12 17:41:29,37.4725,-4.4421,80.04,42,63,1.34
339,Skelleftea,SE,2021-10-12 17:41:29,64.7507,20.9528,39.56,68,67,5.75
340,Alta Floresta,BR,2021-10-12 17:41:30,-9.8756,-56.0861,89.42,62,40,5.75
341,Zykovo,RU,2021-10-12 17:41:30,55.9519,93.1461,27.34,90,100,2.19
342,Ternate,ID,2021-10-12 17:41:30,0.8,127.4,81.16,82,89,3.8
343,Ahipara,NZ,2021-10-12 17:41:31,-35.1667,173.1667,54.79,64,85,16.04
344,Panaba,MX,2021-10-12 17:41:31,21.2833,-88.2667,94.96,36,13,8.21
345,Rock Sound,BS,2021-10-12 17:41:31,24.9,-76.2,82.22,72,98,6.85
346,Bandarbeyla,SO,2021-10-12 17:41:31,9.4942,50.8122,79.39,82,97,15.21
347,Menongue,AO,2021-10-12 17:41:32,-14.6585,17.691,80.22,18,44,5.88
348,Sterling,US,2021-10-12 17:41:32,39.0062,-77.4286,70.99,84,90,3.0
349,Acarau,BR,2021-10-12 17:41:27,-2.8856,-40.12,86.04,60,51,21.5
350,Solnechnyy,RU,2021-10-12 17:41:33,50.7214,136.6319,42.6,76,91,4.32
351,Pitea,SE,2021-10-12 17:41:33,65.3172,21.4794,37.49,85,91,5.06
352,Dingle,PH,2021-10-12 17:41:33,10.9995,122.6711,76.33,89,100,6.38
353,Vangaindrano,MG,2021-10-12 17:41:34,-23.35,47.6,65.25,75,85,2.39
354,Deputatskiy,RU,2021-10-12 17:41:34,69.3,139.9,20.91,97,100,3.31
355,Balikpapan,ID,2021-10-12 17:41:34,-1.2675,116.8289,77.43,85,98,6.06
356,Khani,GE,2021-10-12 17:41:34,41.9563,42.9566,62.17,57,24,6.02
357,Severo-Kurilsk,RU,2021-10-12 17:41:35,50.6789,156.125,44.56,78,19,17.63
358,Naryan-Mar,RU,2021-10-12 17:41:35,67.6713,53.087,38.97,93,100,11.1
359,Camacha,PT,2021-10-12 17:41:35,33.0833,-16.3333,71.02,60,20,5.75
360,Floro,NO,2021-10-12 17:41:36,61.5996,5.0328,44.67,75,40,10.36
361,Namibe,AO,2021-10-12 17:41:36,-15.1961,12.1522,75.83,78,90,13.8
362,Ekhabi,RU,2021-10-12 17:41:36,53.5102,142.9671,43.07,74,79,11.77
363,Ust-Tsilma,RU,2021-10-12 17:41:37,65.441,52.1498,39.13,89,90,7.16
364,Tigil,RU,2021-10-12 17:41:37,57.8,158.6667,34.03,87,98,11.3
365,Richards Bay,ZA,2021-10-12 17:41:37,-28.783,32.0377,71.74,66,69,11.25
366,Cururupu,BR,2021-10-12 17:41:38,-1.8283,-44.8683,88.86,50,39,8.1
367,Qingdao,CN,2021-10-12 17:41:08,36.0986,120.3719,53.2,94,1,4.47
368,Dubbo,AU,2021-10-12 17:41:38,-32.25,148.6167,55.53,82,75,14.97
369,Cumra,TR,2021-10-12 17:41:38,37.5732,32.7745,69.94,39,86,18.79
370,Warrnambool,AU,2021-10-12 17:37:50,-38.3833,142.4833,53.82,70,45,19.53
371,Mega,ET,2021-10-12 17:41:39,4.05,38.3,68.02,50,99,13.27
372,Taoudenni,ML,2021-10-12 17:41:39,22.6783,-3.9836,97.92,7,48,5.26
373,Gushikawa,JP,2021-10-12 17:41:40,26.3544,127.8686,80.6,88,1,12.66
374,Nizhneudinsk,RU,2021-10-12 17:41:40,54.9076,99.0276,29.3,99,100,1.25
375,Finnsnes,NO,2021-10-12 17:41:40,69.2296,17.9811,40.96,84,94,3.94
376,Aykhal,RU,2021-10-12 17:41:40,66.0,111.5,13.51,93,100,16.42
377,Palestine,PS,2021-10-12 17:41:41,31.9216,35.2033,73.94,66,86,5.66
378,Egvekinot,RU,2021-10-12 17:41:41,66.3167,-179.1667,17.8,83,100,12.57
379,The Valley,AI,2021-10-12 17:41:41,18.217,-63.0578,85.82,83,40,18.41
380,North Bend,US,2021-10-12 17:41:42,43.4065,-124.2243,47.12,58,64,3.49
381,Sabang,ID,2021-10-12 17:41:42,5.8933,95.3214,82.47,79,100,22.1
382,Clonakilty,IE,2021-10-12 17:41:42,51.6231,-8.8706,56.41,80,65,0.34
383,Nelson Bay,AU,2021-10-12 17:38:40,-32.7167,152.15,60.01,98,100,14.85
384,Coquimbo,CL,2021-10-12 17:41:43,-29.9533,-71.3436,60.53,58,90,6.91
385,Macau,MO,2021-10-12 17:41:43,22.2006,113.5461,75.07,83,40,32.21
386,Muncar,ID,2021-10-12 17:41:43,-8.4333,114.3333,73.02,88,83,0.76
387,Sambava,MG,2021-10-12 17:41:44,-14.2667,50.1667,73.56,77,82,11.68
388,San Vicente,AR,2021-10-12 17:41:44,-26.6167,-54.1333,81.41,31,0,3.83
389,Baykit,RU,2021-10-12 17:41:44,61.67,96.37,24.04,70,100,1.61
390,Kitami,JP,2021-10-12 17:41:45,43.8031,143.8908,45.12,93,27,4.07
391,Umm Lajj,SA,2021-10-12 17:41:45,25.0213,37.2685,87.1,51,0,6.38
392,Cordoba,AR,2021-10-12 17:41:45,-31.4135,-64.1811,86.41,37,40,10.0
393,Sakakah,SA,2021-10-12 17:41:46,29.9697,40.2064,89.17,19,58,3.02
394,Valle De Allende,MX,2021-10-12 17:40:18,26.9333,-105.4,75.06,43,85,7.49
395,Luderitz,NA,2021-10-12 17:41:46,-26.6481,15.1594,63.21,67,50,1.97
396,Shu,KZ,2021-10-12 17:41:46,43.5983,73.7614,44.01,43,0,10.47
397,Kalga,RU,2021-10-12 17:41:47,50.9251,118.898,39.81,60,100,4.63
398,Biak,ID,2021-10-12 17:41:47,-0.9131,122.8766,77.45,78,82,4.12
399,Svetlaya,RU,2021-10-12 17:41:47,46.5389,138.3297,45.97,61,0,5.1
400,Buluang,PH,2021-10-12 17:41:48,13.3068,123.3425,77.31,93,100,7.61
401,Lamu,KE,2021-10-12 17:41:48,-2.2717,40.902,79.02,78,100,12.97
402,Manuk Mangkaw,PH,2021-10-12 17:41:48,4.8,119.85,83.71,83,100,15.9
403,Andros Town,BS,2021-10-12 17:41:49,24.7,-77.7667,82.36,61,73,8.7
404,Porto Velho,BR,2021-10-12 17:41:49,-8.7619,-63.9039,95.05,52,40,9.22
405,Maues,BR,2021-10-12 17:41:49,-3.3836,-57.7186,100.13,30,47,3.94
406,Peleduy,RU,2021-10-12 17:41:50,59.6289,112.7406,16.38,94,10,2.68
407,Henties Bay,NA,2021-10-12 17:41:50,-22.116,14.2845,58.86,88,21,3.27
408,Chara,RU,2021-10-12 17:41:50,56.9064,118.2631,24.03,71,100,4.83
409,Laguna,US,2021-10-12 17:41:51,38.421,-121.4238,64.06,27,1,8.99
410,Callaway,US,2021-10-12 17:41:51,30.153,-85.5699,86.92,62,1,3.0
411,Canton,CN,2021-10-12 17:41:51,23.1167,113.25,73.35,66,100,19.6
412,Coari,BR,2021-10-12 17:37:46,-4.085,-63.1414,95.72,43,84,1.99
413,Siniscola,IT,2021-10-12 17:41:52,40.5719,9.6922,65.75,66,69,3.36
414,Launceston,AU,2021-10-12 17:41:52,-41.45,147.1667,47.84,71,90,5.75
415,Saint-Augustin,CA,2021-10-12 17:41:52,51.226,-58.6502,58.44,38,5,7.4
416,Haimen,CN,2021-10-12 17:41:53,23.1935,116.6142,85.89,86,100,23.4
417,Geraldton,AU,2021-10-12 17:41:53,-28.7667,114.6,52.21,71,0,10.36
418,Nuuk,GL,2021-10-12 17:41:53,64.1835,-51.7216,36.21,87,75,10.36
419,Baiyin,CN,2021-10-12 17:41:53,36.5583,104.2081,49.08,26,100,8.01
420,Nayoro,JP,2021-10-12 17:41:54,44.3506,142.4578,42.69,94,0,1.97
421,Pyay,MM,2021-10-12 17:41:54,18.8167,95.2167,76.35,95,75,1.12
422,Bilma,NE,2021-10-12 17:41:54,18.6853,12.9164,88.45,8,31,3.76
423,Muros,ES,2021-10-12 17:41:55,42.7762,-9.0603,75.69,66,2,3.78
424,Kachiry,KZ,2021-10-12 17:41:55,53.0675,76.1036,39.74,91,100,9.01
425,Labuhan,ID,2021-10-12 17:41:56,-6.8844,112.2051,78.13,76,89,10.92
426,Pringsewu,ID,2021-10-12 17:41:56,-5.3582,104.9744,74.79,89,47,4.7
427,Lerwick,GB,2021-10-12 17:41:56,60.1545,-1.1494,46.4,72,100,8.12
428,Gadung,PH,2021-10-12 17:41:56,6.8025,124.02,80.28,75,82,5.17
429,Kotka,FI,2021-10-12 17:41:57,60.4664,26.9458,45.66,78,97,9.46
430,Los Andes,CL,2021-10-12 17:41:57,-32.8337,-70.5983,69.89,41,100,8.37
431,Bud,US,2021-10-12 17:41:57,39.447,-86.1758,66.31,85,49,10.56
432,Molango,MX,2021-10-12 17:41:58,20.7833,-98.7167,73.98,54,27,4.54
433,Cap-Aux-Meules,CA,2021-10-12 17:41:58,47.3821,-61.8597,59.05,82,40,10.36
434,Maniitsoq,GL,2021-10-12 17:41:58,65.4167,-52.9,38.61,68,100,2.91
435,Paita,PE,2021-10-12 17:41:59,-5.0892,-81.1144,75.76,71,61,17.11
436,Calama,CL,2021-10-12 17:41:59,-22.4667,-68.9333,75.69,9,0,21.85
437,Saint-Francois,FR,2021-10-12 17:41:59,46.4154,3.9054,49.48,80,20,3.44
438,Scarborough,GB,2021-10-12 17:42:00,54.2797,-0.4044,50.85,83,88,9.22
439,Paranavai,BR,2021-10-12 17:42:00,-23.0731,-52.4653,85.41,40,7,3.42
440,Uruzgan,AF,2021-10-12 17:42:00,32.8333,66.0,50.14,14,0,1.07
441,Ust-Kuyga,RU,2021-10-12 17:42:01,70.0167,135.6,22.17,93,100,5.84
442,Mangan,IN,2021-10-12 17:42:01,27.5167,88.5333,72.01,57,4,7.34
443,Matnog,PH,2021-10-12 17:42:02,12.5878,124.0875,80.73,82,100,13.04
444,Guane,CU,2021-10-12 17:42:03,22.2025,-84.0875,88.88,48,0,3.29
445,Vuktyl,RU,2021-10-12 17:42:03,63.8567,57.3094,41.2,93,100,8.46
446,Lukovetskiy,RU,2021-10-12 17:42:03,64.2956,41.9211,40.98,85,26,8.84
447,Gallup,US,2021-10-12 17:42:04,35.5281,-108.7426,38.16,67,90,5.01
448,Shahpur Chakar,PK,2021-10-12 17:42:04,26.155,68.6509,82.44,17,0,1.32
449,Pag,HR,2021-10-12 17:42:04,44.445,15.0575,55.98,65,100,14.09
450,Abbeville,FR,2021-10-12 17:42:05,50.1,1.8333,57.49,89,33,6.46
451,Faya,SA,2021-10-12 17:42:05,18.3851,42.4509,69.91,19,57,10.94
452,Burns Lake,CA,2021-10-12 17:42:05,54.2331,-125.7533,36.82,66,100,6.46
453,Nantucket,US,2021-10-12 17:42:06,41.2835,-70.0995,71.71,60,1,8.05
454,Kropotkin,RU,2021-10-12 17:42:06,45.4375,40.5756,60.78,71,61,10.38
455,Nesna,NO,2021-10-12 17:42:06,66.1967,13.0213,42.91,70,98,11.54
456,La Merced,CO,2021-10-12 17:42:07,5.4019,-75.8847,71.46,94,98,3.4
457,Bozhou,CN,2021-10-12 17:42:07,33.8772,115.7703,56.71,63,4,5.88
458,Quatre Cocos,MU,2021-10-12 17:42:07,-20.2078,57.7625,74.08,83,2,3.38
459,Taitung,TW,2021-10-12 17:42:08,22.7583,121.1444,77.88,91,100,8.81
460,Tornio,FI,2021-10-12 17:42:08,65.8481,24.1466,41.02,92,100,6.04
461,Manzhouli,CN,2021-10-12 17:42:08,49.6,117.4333,44.02,47,100,6.51
462,Hambantota,LK,2021-10-12 17:42:09,6.1241,81.1185,79.95,81,85,17.69
463,Valdivia,CL,2021-10-12 17:42:09,-39.8142,-73.2459,64.49,50,7,6.76
464,Port Moresby,PG,2021-10-12 17:42:09,-9.4431,147.1797,74.62,100,20,5.75
465,Segezha,RU,2021-10-12 17:42:10,63.7415,34.3222,44.71,82,100,15.7
466,Yen Bai,VN,2021-10-12 17:42:10,21.7,104.8667,73.36,87,86,4.23
467,Carthage,TN,2021-10-12 17:42:10,36.8611,10.3316,71.13,56,20,5.75
468,Nianzishan,CN,2021-10-12 17:42:11,47.5167,122.8833,46.74,53,91,7.72
469,Lebanon,US,2021-10-12 17:41:14,36.2081,-86.2911,80.83,63,75,9.22
470,Asau,RO,2021-10-12 17:42:11,46.4333,26.4,46.76,93,100,2.42
471,Lazaro Cardenas,MX,2021-10-12 17:42:11,17.9583,-102.2,85.01,69,25,4.76
472,Kaeo,NZ,2021-10-12 17:42:12,-35.1,173.7833,48.33,94,99,6.67
473,Nizhniy Chir,RU,2021-10-12 17:42:12,48.3597,43.0865,55.65,52,88,16.44
474,Marfino,RU,2021-10-12 17:42:12,55.7028,37.3822,50.14,60,0,6.71
475,Margate,GB,2021-10-12 17:42:13,51.3813,1.3862,56.97,81,87,4.0
476,Nha Trang,VN,2021-10-12 17:42:13,12.25,109.1833,80.6,88,100,3.18
477,Mareeba,AU,2021-10-12 17:42:13,-17.0,145.4333,67.44,95,29,0.45
478,Tena,EC,2021-10-12 17:42:14,-0.9833,-77.8167,75.96,87,99,1.61
479,San Pedro,PH,2021-10-12 17:42:14,14.35,121.0167,80.15,91,75,2.3
480,Pascagoula,US,2021-10-12 17:39:16,30.3658,-88.5561,86.41,65,75,6.91
481,Kysyl-Syr,RU,2021-10-12 17:42:14,63.8986,122.7617,23.04,91,100,8.03
482,Yelizovo,RU,2021-10-12 17:42:15,53.1873,158.3805,41.14,60,20,13.42
483,Belle Fourche,US,2021-10-12 17:42:15,44.6714,-103.8522,42.31,67,100,19.8
484,Nouadhibou,MR,2021-10-12 17:42:15,20.931,-17.0347,71.58,78,19,20.71
485,Aklavik,CA,2021-10-12 17:42:16,68.2191,-135.0107,23.0,93,75,6.91
486,Vila Franca Do Campo,PT,2021-10-12 17:42:16,37.7167,-25.4333,73.81,76,74,5.44
487,Porto Novo,BJ,2021-10-12 17:42:16,6.4965,2.6036,84.02,83,49,7.18
488,Birin,NP,2021-10-12 17:42:17,26.8865,88.0718,62.85,69,15,4.99
489,Snezhnogorsk,RU,2021-10-12 17:42:17,69.1933,33.2531,40.78,90,100,9.19
490,Sarai Naurang,PK,2021-10-12 17:42:17,32.8259,70.7814,81.28,19,0,3.27
491,Dzhebariki-Khaya,RU,2021-10-12 17:42:18,62.2167,135.8,21.18,75,73,6.42
492,Cockburn Town,TC,2021-10-12 17:42:18,21.4612,-71.1419,82.65,76,99,18.16
493,Edgewater,US,2021-10-12 17:42:18,28.9889,-80.9023,90.25,57,8,7.52
494,Petrolia,CA,2021-10-12 17:42:19,42.8668,-82.1498,75.02,64,20,14.97
495,Salinas,US,2021-10-12 17:37:34,36.6777,-121.6555,64.53,30,1,16.11
496,Shitanjing,CN,2021-10-12 17:42:19,39.2342,106.3439,51.26,52,78,4.92
497,Flinders,AU,2021-10-12 17:42:19,-34.5833,150.8552,59.2,86,99,1.01
498,Porbandar,IN,2021-10-12 17:38:15,21.6422,69.6093,83.26,74,13,8.9
499,Sungairaya,ID,2021-10-12 17:42:20,0.7,108.9,80.87,81,99,5.93
500,Svetlogorsk,BY,2021-10-12 17:42:20,52.6333,29.7333,45.3,84,100,3.09
501,Whitehorse,CA,2021-10-12 17:40:16,60.7161,-135.0538,37.02,87,75,15.99
502,Brigantine,US,2021-10-12 17:42:21,39.4101,-74.3646,71.33,82,90,10.36
503,Chivacoa,VE,2021-10-12 17:42:21,10.1603,-68.895,88.03,59,27,8.14
504,Verkhniy Tagil,RU,2021-10-12 17:42:21,57.3733,59.9556,43.61,90,100,6.62
505,Promyshlennyy,RU,2021-10-12 17:42:21,67.5833,63.9167,27.79,96,100,14.0
506,Hervey Bay,AU,2021-10-12 17:42:22,-25.2986,152.8535,68.11,89,7,10.29
507,Bemidji,US,2021-10-12 17:42:22,47.4736,-94.8803,62.15,65,40,10.36
508,Phuket,TH,2021-10-12 17:42:22,8.0,98.25,83.08,83,20,10.36
509,Aasiaat,GL,2021-10-12 17:42:23,68.7098,-52.8699,25.3,82,77,4.27
510,La Ronge,CA,2021-10-12 17:42:23,55.1001,-105.2842,35.85,80,75,5.75
511,Gulbarga,IN,2021-10-12 17:42:23,17.3333,76.8333,73.74,71,26,6.91
512,Gari,RU,2021-10-12 17:42:24,59.4307,62.3497,41.88,95,100,4.36
513,Idritsa,RU,2021-10-12 17:42:24,56.3316,28.8988,44.28,86,100,8.01
514,Gerede,TR,2021-10-12 17:42:24,40.8008,32.1969,53.74,46,65,4.68
515,Korla,CN,2021-10-12 17:42:25,41.7597,86.1469,53.22,39,83,9.35
516,Szprotawa,PL,2021-10-12 17:42:25,51.5656,15.5366,45.23,87,87,6.06
517,Karratha,AU,2021-10-12 17:42:25,-20.7377,116.8463,74.12,66,1,4.27
518,Erenhot,CN,2021-10-12 17:42:26,43.6475,111.9767,52.61,57,100,15.88
519,Koson,UZ,2021-10-12 17:42:26,39.0375,65.585,53.92,30,8,8.88
520,Touba,CI,2021-10-12 17:42:26,8.2833,-7.6833,78.91,77,46,1.7
521,Surt,LY,2021-10-12 17:42:27,31.2089,16.5887,74.1,51,88,7.07
522,Tommot,RU,2021-10-12 17:42:27,58.9564,126.2925,22.06,73,7,8.14
523,Wajima,JP,2021-10-12 17:42:27,37.4,136.9,63.36,90,100,10.02
524,Bakhmach,UA,2021-10-12 17:42:28,51.1808,32.7569,50.04,71,100,3.06
525,Stromness,GB,2021-10-12 17:42:28,58.965,-3.296,48.45,82,100,7.0
526,Semey,KZ,2021-10-12 17:42:28,50.4111,80.2275,35.8,52,94,6.53
527,Sesheke,ZM,2021-10-12 17:42:28,-17.4759,24.2968,79.25,21,0,9.66
528,Lekoni,GA,2021-10-12 17:42:29,-1.5843,14.2591,75.56,81,79,4.99
529,Reisterstown,US,2021-10-12 17:42:29,39.4696,-76.8294,68.79,86,100,3.22
530,Verkhnevilyuysk,RU,2021-10-12 17:42:29,63.4453,120.3167,22.6,77,100,10.47
531,Tirumullaivasal,IN,2021-10-12 17:42:30,11.2333,79.8333,80.33,77,99,11.95
532,Hue,VN,2021-10-12 17:37:40,16.4667,107.6,77.11,78,75,8.05
533,Peterhead,GB,2021-10-12 17:42:30,57.5058,-1.7981,49.1,68,85,3.98
534,Hvide Sande,DK,2021-10-12 17:42:30,56.0045,8.1294,44.01,55,7,9.46
535,Tenenkou,ML,2021-10-12 17:42:31,14.4572,-4.9169,84.9,50,68,15.43
536,Tiznit,MA,2021-10-12 17:42:31,29.5833,-9.5,66.7,71,8,6.78
537,Oriximina,BR,2021-10-12 17:42:31,-1.7656,-55.8661,98.35,32,60,8.32
538,Fereydun Kenar,IR,2021-10-12 17:42:32,36.6864,52.5225,57.51,64,59,5.32
539,Mecca,SA,2021-10-12 17:38:02,21.4267,39.8261,87.49,34,35,1.03
540,Avera,US,2021-10-12 17:42:32,33.194,-82.5271,78.67,55,0,4.92
541,Maragogi,BR,2021-10-12 17:42:32,-9.0122,-35.2225,81.39,63,22,12.66
542,Aleysk,RU,2021-10-12 17:42:33,52.4926,82.7822,31.93,60,99,5.99
543,Juye,CN,2021-10-12 17:42:33,35.3947,116.0883,55.06,65,3,4.76
544,Chambersburg,US,2021-10-12 17:42:33,39.9376,-77.6611,68.36,85,94,5.3
